origin,destination,min_dist_origin,min_dist_dest,route_distances,total_distances,Aircraft Cruise Speed (MPH),Time (H),hausdorff,sector_with_count_waypoint,sector_unique,route
CJJ,DAD,0.20370430303420625,0.6155831720747305,2298.1936237656105,2299.0129112407194,586.0,3.923230223960272,48.092303714862055,RK7-RJ15-RC14-VH4-VV1,RK-RJ-RC-VH-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DAD,0.20370430303420625,0.6155831720747305,2298.271839353354,2299.091126828463,586.0,3.9233636976594934,95.90694178465239,RK7-RJ15-RC14-VH4-ZJ1-VV3,RK-RJ-RC-VH-ZJ-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DAD,0.20370430303420625,0.6155831720747305,2646.8423071617785,2647.6615946368875,586.0,4.518193847503221,348.72194943550056,RK7-RJ15-RC10-RP4-ZJ2-VV6-ZJ1-VV3,RK-RJ-RC-RP-ZJ-VV-ZJ-VV,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DMK,0.20370430303420625,1.5022098150958303,2771.283443556461,2772.9893576745903,586.0,4.732063750297936,0.0,RK7-RJ15-RC11-VH4-VV4-VT8,RK-RJ-RC-VH-VV-VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DMK,0.20370430303420625,1.5022098150958303,2771.361659144204,2773.067573262334,586.0,4.732197223997157,95.90694178465239,RK7-RJ15-RC11-VH4-ZJ1-VV6-VT8,RK-RJ-RC-VH-ZJ-VV-VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DMK,0.20370430303420625,1.5022098150958303,2775.226670360797,2776.9325844789273,586.0,4.738792806278033,31.37876147386694,RK7-RJ15-RC11-VH4-VV4-VT7,RK-RJ-RC-VH-VV-VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DMK,0.20370430303420625,1.5022098150958303,2775.304885948541,2777.0108000666705,586.0,4.738926279977253,95.90694178465239,RK7-RJ15-RC11-VH4-ZJ1-VV6-VT7,RK-RJ-RC-VH-ZJ-VV-VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DMK,0.20370430303420625,1.5022098150958303,2781.9185391605083,2783.6244532786386,586.0,4.750212377608598,43.409348057688206,RK7-RJ15-RC11-VH4-VV4-VT9,RK-RJ-RC-VH-VV-VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DYG,0.20370430303420625,17.768685008449765,3894.8077658462253,3912.7801551577095,0.0,inf,0.0,RK7-RJ15-RC11-VH4-VV4-VT4-VL2-ZP16-ZG2,RK-RJ-RC-VH-VV-VT-VL-ZP-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DYG,0.20370430303420625,17.768685008449765,3894.885981433969,3912.8583707454527,0.0,inf,95.90694178465239,RK7-RJ15-RC11-VH4-ZJ1-VV6-VT4-VL2-ZP16-ZG2,RK-RJ-RC-VH-ZJ-VV-VT-VL-ZP-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DYG,0.20370430303420625,17.768685008449765,3898.175951364289,3916.1483406757743,0.0,inf,57.668765412283555,RK7-RJ15-RC11-VH4-VV4-VT4-VL4-ZP16-ZG2,RK-RJ-RC-VH-VV-VT-VL-ZP-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DYG,0.20370430303420625,17.768685008449765,3898.2541669520338,3916.2265562635175,0.0,inf,95.90694178465239,RK7-RJ15-RC11-VH4-ZJ1-VV6-VT4-VL4-ZP16-ZG2,RK-RJ-RC-VH-ZJ-VV-VT-VL-ZP-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,DYG,0.20370430303420625,17.768685008449765,3918.063303371953,3936.0356926834374,0.0,inf,56.566398534480165,RK7-RJ15-RC11-VH4-VV4-VT4-VL2-ZP16-ZG2,RK-RJ-RC-VH-VV-VT-VL-ZP-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,TPE,0.20370430303420625,19.347719687525114,1104.7956663232549,1124.3470903138143,586.0,1.9186810414911506,0.0,RK7-RJ15-RC5,RK-RJ-RC,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,TPE,0.20370430303420625,19.492884935774867,1141.3795907535286,1161.0761799923373,586.0,1.9813586689289033,36.58392443027366,RK7-RJ15-RC6,RK-RJ-RC,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,TPE,0.20370430303420625,23.89481453580879,1133.5792578633993,1157.6777767022422,586.0,1.9755593459082632,28.783591540144542,RK7-RJ15-RC6,RK-RJ-RC,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,TPE,0.20370430303420625,31.354087094242693,1126.8698785234956,1158.4276699207726,586.0,1.9768390271685539,22.07421220024091,RK7-RJ15-RC6,RK-RJ-RC,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJJ,TPE,11.815504476803332,19.347719687525114,1116.8081827502315,1147.9714069145598,586.0,1.9589955749395218,12.012516426976742,RK8-RJ15-RC5,RK-RJ-RC,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJM,DMK,0.2623341874111533,1.5022098150958303,242.61319460258682,244.37773860509384,556.0,0.43952830684369393,0.0,VT6,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJM,DMK,0.2623341874111533,1.5022098150958303,242.61319480242733,244.3777388049343,556.0,0.43952830720311925,13.266270830706079,VT7,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJM,DMK,0.2623341874111533,1.5022098150958303,248.30572126444645,250.0702652669534,556.0,0.4497666641491968,14.327457136457836,VT7,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJM,DMK,0.2623341874111533,1.5022098150958303,248.30572146428688,250.07026546679387,556.0,0.44976666450862207,14.327457136457836,VT8,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJM,DMK,0.2623341874111533,1.5022098150958303,249.02542873243016,250.7899727349371,556.0,0.45106110204125377,20.74842501964358,VT7,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJN,HLP,28.02612335886023,0.4548050330677343,155.81711011064695,184.2980385025749,0.0,inf,0.0,WI3,WI,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJN,HLP,28.02612335886023,23.412771521180115,365.90270151368094,417.3415963937213,0.0,inf,104.414602403196,WI6,WI,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJN,HLP,28.02612335886023,23.412771521180115,449.04020914213936,500.47910402217974,0.0,inf,135.74705578715927,WI9,WI,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJN,HLP,28.02612335886023,23.412771521180115,717.7149428237551,769.1538377037954,0.0,inf,280.4164792639027,WI11,WI,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CJN,HLP,28.02612335886023,23.412771521180115,738.6565963605257,790.095491240566,0.0,inf,227.8594800937913,WI5-WA1-WI4,WI-WA-WI,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,AUH,1.7200359087824824,7.336929374060054,2074.631280169972,2083.688245452815,556.0,3.747640729231682,0.0,VC2-VO3-VA7-OO9-OM4,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,AUH,1.7200359087824824,9.469609983039472,2082.0344739360144,2093.2241198278366,556.0,3.7647915824241664,7.40319376604194,VC2-VO3-VA7-OO9-OM5,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,AUH,1.7200359087824824,19.018615804865963,2095.3988341349395,2116.1374858485883,556.0,3.8060026723895475,20.516698500653458,VC2-VO3-VA7-OO9-OM6,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,AUH,1.7200359087824824,29.842000895095698,2046.9773489301174,2078.539385733996,556.0,3.738380190169057,27.653931239854664,VC2-VO3-VA7-OO9-OM3,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,DXB,1.7200359087824824,4.533271546122023,2075.2236971077477,2081.477004562653,586.0,3.552008540209305,0.0,VC2-VO3-VA7-OO14-OM5,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,DXB,1.7200359087824824,11.151850429306402,2073.1461765952617,2086.0180629333513,586.0,3.559757786575685,10.332932874823555,VC2-VO3-VA7-OO14-OM5,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,DXB,1.7200359087824824,15.155187344966496,2092.9687858278585,2109.8440090816075,586.0,3.6004163977501835,17.74508872011006,VC2-VO3-VA7-OO14-OM6,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,DXB,1.7200359087824824,20.695778935780535,2092.6268408282076,2115.0426556727707,586.0,3.609287808315308,24.153389519874608,VC2-VO3-VA7-OO14-OM6,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,DXB,1.7200359087824824,26.384910174765487,2052.9619879179672,2081.066934001515,586.0,3.551308761094736,22.261709189780703,VC2-VO3-VA7-OO14-OM4,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,MCT,1.7200359087824824,16.98896353052446,1860.2738983516856,1878.9828977909926,580.0,3.239625685846539,0.0,VC2-VO3-VA7-OO8,VC-VO-VA-OO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,MCT,1.7200359087824824,23.90900768559168,1884.342626636746,1909.9716702311205,580.0,3.2930546038467594,24.068728285060214,VC2-VO3-VA7-OO9,VC-VO-VA-OO,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,SHJ,1.7200359087824824,0.281707258194626,2073.1461765952617,2075.14791976224,556.0,3.73228043122705,0.0,VC2-VO3-VA7-OO14-OM5,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,SHJ,1.7200359087824824,10.132825005953622,2075.2236971077477,2087.0765580224847,556.0,3.753734816587203,10.332932874823642,VC2-VO3-VA7-OO14-OM5,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,SHJ,1.7200359087824824,19.340385353086898,2092.6268408282076,2113.6872620900767,556.0,3.8015957951260373,19.48066423294491,VC2-VO3-VA7-OO14-OM6,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,SHJ,1.7200359087824824,20.372424148374748,2052.9619879179672,2075.0544479751243,556.0,3.7321123165020222,20.184188677295037,VC2-VO3-VA7-OO14-OM4,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CMB,SHJ,1.7200359087824824,26.003364799911957,2092.9687858278585,2120.692186536553,556.0,3.814194580101714,26.27290805123215,VC2-VO3-VA7-OO14-OM6,VC-VO-VA-OO-OM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,BKK,0.10169450851064583,5.475639461978912,368.4707598092837,374.0480937797733,556.0,0.6727483701075059,0.0,VT7,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,BKK,0.10169450851064583,5.475639461978912,377.04421927740293,382.6215532478925,556.0,0.6881682612372167,48.65105474430411,VT9,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,BKK,0.10169450851064583,5.475639461978912,477.59331455355,483.17064852403956,556.0,0.8690119577770495,93.77142206068163,VT11,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,BKK,0.10169450851064583,5.475639461978912,524.0628720083656,529.6402059788551,556.0,0.9525902985231206,123.85487169349443,VT10,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,BKK,0.10169450851064583,5.475639461978912,524.9938405650186,530.5711745355081,556.0,0.954264702401993,123.85487169349443,VT10,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,CAN,0.10169450851064583,22.705838026304537,1047.0839594691797,1069.891492003995,0.0,inf,0.0,VT3-VL3-VV4-ZG8,VT-VL-VV-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,CAN,0.10169450851064583,22.705838026304537,1079.8520459194378,1102.6595784542533,0.0,inf,57.06919705085428,VT4-VL3-VV4-ZG8,VT-VL-VV-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,CAN,0.10169450851064583,22.705838026304537,1090.796246443461,1113.6037789782763,0.0,inf,99.45289646912072,VT3-VL3-VV5-ZG8,VT-VL-VV-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,CAN,0.10169450851064583,22.705838026304537,1123.5643328937192,1146.3718654285342,0.0,inf,99.45289646912072,VT4-VL3-VV5-ZG8,VT-VL-VV-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,CAN,0.10169450851064583,22.705838026304537,1127.4509572090942,1150.2584897439094,0.0,inf,82.13968903040687,VT6-VL3-VV4-ZG8,VT-VL-VV-ZG,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,DMK,0.10169450851064583,1.5022098150958303,355.585048430921,357.1889527545276,556.0,0.6424261740189345,0.0,VT6,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,DMK,0.10169450851064583,1.5022098150958303,364.1585078990402,365.76241222264673,556.0,0.6578460651486452,48.65105474430411,VT8,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,DMK,0.10169450851064583,1.5022098150958303,464.7076031751873,466.3115074987938,556.0,0.8386897616884781,93.77142206068163,VT10,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,DMK,0.10169450851064583,1.5022098150958303,511.1771606300028,512.7810649536093,556.0,0.9222681024345492,125.19631474663427,VT9,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,DMK,0.10169450851064583,1.5022098150958303,512.1081291866558,513.7120335102624,556.0,0.9239425063134216,125.19631474663427,VT9,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HDY,0.10169450851064583,0.3545872448520203,838.2133376181952,838.6696193715578,556.0,1.5083985959920105,0.0,VT15,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HDY,0.10169450851064583,0.3545872448520203,839.034395502568,839.4906772559307,556.0,1.5098753188056306,35.730727671188404,VT16,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HDY,0.10169450851064583,0.3545872448520203,839.5415307166486,839.9978124700112,556.0,1.5107874325000201,35.730727671188404,VT17,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HDY,0.10169450851064583,0.3545872448520203,846.7867970863144,847.2430788396771,556.0,1.5238184871217213,48.65105474430411,VT17,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HDY,0.10169450851064583,0.3545872448520203,847.2026269105855,847.6589086639482,556.0,1.5245663824891154,20.086410044664444,VT17,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HHQ,0.10169450851064583,0.12247498314531194,531.3793489977486,531.6035184894046,556.0,0.9561214361320226,0.0,VT10,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HHQ,0.10169450851064583,0.12247498314531194,539.9528084658677,540.1769779575238,556.0,0.9715413272617335,48.65105474430411,VT12,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HHQ,0.10169450851064583,0.12247498314531194,640.5019037420149,640.7260732336708,556.0,1.1523850238015663,93.77142206068163,VT14,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HHQ,0.10169450851064583,0.12247498314531194,677.444860123436,677.6690296150919,556.0,1.2188291899552013,64.14706136994373,VT14,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HHQ,0.10169450851064583,0.12247498314531194,686.0183195915553,686.2424890832111,556.0,1.234249081084912,64.14706136994373,VT16,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKG,0.10169450851064583,9.604350410135384,1870.7680724994461,1880.474117418092,556.0,3.3821476931980072,0.0,VT3-VL3-VV18-ZJ2-VH3,VT-VL-VV-ZJ-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKG,0.10169450851064583,9.604350410135384,1883.6475603048764,1893.3536052235224,556.0,3.4053122396106517,27.542951917294562,VT3-VL3-VV19-ZJ2-VH3,VT-VL-VV-ZJ-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKG,0.10169450851064583,9.604350410135384,1886.968119802687,1896.6741647213328,556.0,3.4112844689232604,426.3887288464279,VT10-VD4-VV11-ZJ2-VH3,VT-VD-VV-ZJ-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKG,0.10169450851064583,9.604350410135384,1888.7154860013975,1898.4215309200436,556.0,3.4144272138849705,426.3887288464279,VT11-VD4-VV11-ZJ2-VH3,VT-VD-VV-ZJ-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKG,0.10169450851064583,9.604350410135384,1894.2733554364352,1903.9794003550812,556.0,3.4244233819335994,426.3887288464279,VT10-VD3-VV11-ZJ2-VH3,VT-VD-VV-ZJ-VH,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKT,0.10169450851064583,0.7383118257044046,789.3886488744846,790.2286552086997,556.0,1.421274559727877,0.0,VT15,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKT,0.10169450851064583,0.7383118257044046,789.3887270385261,790.2287333727413,556.0,1.4212747003106858,10.108955995127777,VT16,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKT,0.10169450851064583,0.7383118257044046,793.3462280872732,794.1862344214883,556.0,1.428392507952317,14.782786277866872,VT15,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKT,0.10169450851064583,0.7383118257044046,793.3463062513148,794.1863125855299,556.0,1.4283926485351257,14.782786277866872,VT16,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,HKT,0.10169450851064583,0.7383118257044046,793.9836145785642,794.8236209127793,556.0,1.4295388865337757,58.489866585953436,VT14,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,JHG,0.10169450851064583,32.11967993249876,306.732937259685,338.95431170069446,0.0,inf,0.0,VT4-VL1-ZP2,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,JHG,0.10169450851064583,32.11967993249876,396.5616316346211,428.7830060756305,0.0,inf,97.02357044611867,VT3-VL2-ZP2,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,JHG,0.10169450851064583,32.11967993249876,422.26534956409654,454.48672400510594,0.0,inf,90.24572179520874,VT5-VL1-ZP2,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,JHG,0.10169450851064583,32.11967993249876,422.62866676800263,454.85004120901203,0.0,inf,94.22806792959558,VT5-VL1-ZP2,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,JHG,0.10169450851064583,32.11967993249876,429.32971808487923,461.55109252588863,0.0,inf,98.13136362077046,VT4-VL2-ZP2,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KBV,0.10169450851064583,0.8319319543948858,770.7340931652225,771.667719628128,556.0,1.3878915820649784,0.0,VT18,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KBV,0.10169450851064583,0.8319319543948858,770.7341713292641,771.6677977921696,556.0,1.3878917226477872,10.108955995127777,VT19,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KBV,0.10169450851064583,0.8319319543948858,779.3075526333417,780.2411790962473,556.0,1.4033114731946894,48.65105474430411,VT20,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KBV,0.10169450851064583,0.8319319543948858,779.3076307973834,780.2412572602889,556.0,1.403311613777498,48.65105474430411,VT21,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KBV,0.10169450851064583,0.8319319543948858,782.19103867649,783.1246651393956,556.0,1.4084975991715747,41.89389449213705,VT19,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KKC,0.10169450851064583,0.38187810462416283,301.8974632244479,302.3810358375828,556.0,0.5438507838805445,0.0,VT5,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KKC,0.10169450851064583,0.38187810462416283,318.3971081534991,318.88068076663393,556.0,0.5735264042565359,52.24146324522727,VT6,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KKC,0.10169450851064583,0.38187810462416283,330.22796470399174,330.71153731712656,556.0,0.594804923232242,73.09075367194117,VT9,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KKC,0.10169450851064583,0.38187810462416283,349.8164303826976,350.3000029958324,556.0,0.6300359766112094,63.15788938332817,VT9,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KKC,0.10169450851064583,0.38187810462416283,384.12964281194246,384.61321542507727,556.0,0.6917503874551749,63.15788938332817,VT8,VT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KMG,0.10169450851064583,20.713707561548443,581.1678385705981,601.9832406406572,586.0,1.0272751546768895,0.0,VT4-VL1-ZP6,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KMG,0.10169450851064583,20.713707561548443,670.9965329455341,691.8119350155932,586.0,1.1805664420061317,97.02357044611867,VT3-VL2-ZP6,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KMG,0.10169450851064583,20.713707561548443,696.7002508750095,717.5156529450687,586.0,1.2244294418857828,90.24572179520874,VT5-VL1-ZP6,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KMG,0.10169450851064583,20.713707561548443,697.0635680789156,717.8789701489749,586.0,1.2250494371142915,94.22806792959558,VT5-VL1-ZP6,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KMG,0.10169450851064583,20.713707561548443,703.7646193957922,724.5800214658512,586.0,1.2364846782693708,98.13136362077046,VT4-VL2-ZP6,VT-VL-ZP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KUL,0.10169450851064583,2.4252465918875536,1159.134352182973,1161.6612932833714,556.0,2.089318872811819,0.0,VT15-WM7,VT-WM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KUL,0.10169450851064583,2.4252465918875536,1159.4246219181973,1161.9515630185956,556.0,2.0898409406809275,31.752989969427674,VT14-WM7,VT-WM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KUL,0.10169450851064583,2.4252465918875536,1159.9554100673458,1162.4823511677441,556.0,2.090795595625439,35.730727671188404,VT16-WM7,VT-WM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KUL,0.10169450851064583,2.4252465918875536,1160.2456798025703,1162.7726209029684,556.0,2.0913176634945474,35.730727671188404,VT15-WM7,VT-WM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,KUL,0.10169450851064583,2.4252465918875536,1160.4625452814264,1162.9894863818247,556.0,2.0917077093198286,35.730727671188404,VT17-WM7,VT-WM,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,PVG,0.10169450851064583,2.3357370995589473,1797.2228303536328,1799.6602619617024,556.0,3.2367990323052203,0.0,VT3-VL3-VV4-ZG12-ZS13,VT-VL-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,PVG,0.10169450851064583,2.3357370995589473,1829.990916803891,1832.4283484119605,556.0,3.295734439589857,57.06919705085428,VT4-VL3-VV4-ZG12-ZS13,VT-VL-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,PVG,0.10169450851064583,2.3357370995589473,1840.9351173279142,1843.3725489359838,556.0,3.3154182534819854,99.45289646912072,VT3-VL3-VV5-ZG12-ZS13,VT-VL-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,PVG,0.10169450851064583,2.3357370995589473,1873.703203778172,1876.140635386242,556.0,3.374353660766622,99.45289646912072,VT4-VL3-VV5-ZG12-ZS13,VT-VL-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,PVG,0.10169450851064583,2.3357370995589473,1877.5898280935476,1880.027259701617,556.0,3.381343992269095,82.13968903040687,VT6-VL3-VV4-ZG12-ZS13,VT-VL-VV-ZG-ZS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,SIN,0.10169450851064583,4.909111240710773,1254.6332590107695,1259.6440647599907,544.0,2.31552217786763,0.0,VT13-WM9-WS2,VT-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,SIN,0.10169450851064583,4.909111240710773,1254.633727794687,1259.6445335439084,544.0,2.315523039602773,32.41807236319245,VT14-WM9-WS2,VT-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
CNX,SIN,0.10169450851064583,4.909111240710773,1256.7854367795528,1261.7962425287742,544.0,2.319478387001423,56.552547810018176,VT14-WM9-WS2,VT-WM-WS,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG
